Sale_ID,Customer_ID,Product_ID,Date,Quantity,Price,Discount
5901,C124,P010,2024-10-16,5,15.0,0.055005428448374284
5902,C086,P036,2024-10-16,1,26.5,0.09770181813881267
5903,C062,P022,2024-10-16,4,54.0,0.0481355084391985
5904,C115,P029,2024-10-16,8,40.0,0.03959796282875891
5905,C146,P020,2024-10-16,5,17.0,0.03683852730807332
5906,C101,P015,2024-10-16,7,70.0,0.051090448819041415
5907,C087,P015,2024-10-16,9,70.0,0.04653636029926178
5908,C121,P037,2024-10-16,5,88.0,0.05206559286644799
5909,C101,P020,2024-10-16,1,17.0,0.01527718905465918
5910,C146,P047,2024-10-16,1,82.5,0.06946426642205018
5911,C110,P015,2024-10-16,8,70.0,0.07192307242446987
5912,C142,P051,2024-10-16,6,31.5,0.013811359661593504
5913,C019,P018,2024-10-16,2,43.0,0.026597524009050244
5914,C058,P038,2024-10-16,1,39.0,0.07495250484117044
5915,C068,P032,2024-10-16,8,48.0,0.04361736242349193
5916,C024,P012,2024-10-16,3,44.0,0.07177466121649888
5917,C144,P034,2024-10-16,1,9.5,0.060012857693885716
5918,C013,P028,2024-10-16,8,46.0,0.08633739644804041
5919,C133,P053,2024-10-16,1,22.5,0.04103212354314564
5920,C039,P039,2024-10-16,3,35.0,0.034157753343075574
5921,C121,P048,2024-10-16,3,44.5,0.09969312045060567
5922,C025,P011,2024-10-16,7,32.0,0.08008007129954917
5923,C129,P014,2024-10-16,2,12.0,0.05518679856134248
5924,C130,P037,2024-10-16,2,88.0,0.01795713071082895
5925,C070,P032,2024-10-16,3,48.0,0.026408549211227508
5926,C139,P032,2024-10-16,6,48.0,0.061935274220748716
5927,C135,P030,2024-10-17,5,18.0,0.00273587738695944
5928,C145,P021,2024-10-17,4,34.0,0.031932728293453415
5929,C111,P027,2024-10-17,3,85.0,0.07704843942669021
5930,C023,P001,2024-10-17,10,30.0,0.05447781513813003
5931,C058,P044,2024-10-17,1,10.5,0.0037820331259035057
5932,C004,P037,2024-10-17,2,88.0,0.08587966994857998
5933,C066,P043,2024-10-17,5,28.0,0.06125223462558563
5934,C062,P002,2024-10-17,1,50.0,0.028606369925563025
5935,C007,P053,2024-10-17,10,22.5,0.014476871173057671
5936,C044,P017,2024-10-17,7,80.0,0.08558958871160638
5937,C017,P018,2024-10-17,5,43.0,0.016724337980148496
5938,C050,P013,2024-10-17,2,23.0,0.0466368595259962
5939,C113,P047,2024-10-17,9,82.5,0.06822321355485005
5940,C019,P011,2024-10-18,5,32.0,0.03268131894143962
5941,C105,P046,2024-10-18,3,25.5,0.017094633930621085
5942,C126,P003,2024-10-18,5,20.0,0.023604692444638455
5943,C126,P005,2024-10-18,6,60.0,0.04229289587958549
5944,C006,P023,2024-10-18,4,24.0,0.08805161503861858
5945,C067,P026,2024-10-18,2,22.0,0.05187480744814245
5946,C150,P042,2024-10-18,9,53.0,0.09013102015752755
5947,C009,P005,2024-10-18,8,60.0,0.08639354869271791
5948,C010,P049,2024-10-18,1,39.5,0.06985143564424894
5949,C117,P036,2024-10-18,9,26.5,0.02199947572987695
5950,C014,P034,2024-10-18,5,9.5,0.06950777766171241
5951,C022,P038,2024-10-18,10,39.0,0.018479250342525212
5952,C098,P024,2024-10-18,3,11.0,0.024930643230829577
5953,C147,P043,2024-10-18,5,28.0,0.03353716689510968
5954,C047,P044,2024-10-18,9,10.5,0.08993580729837153
5955,C143,P020,2024-10-18,1,17.0,0.044578134324147915
5956,C035,P036,2024-10-18,6,26.5,0.021675821487779023
5957,C001,P024,2024-10-19,5,11.0,0.01802871212335604
5958,C012,P045,2024-10-19,7,59.5,0.0473308697788255
5959,C123,P028,2024-10-19,8,46.0,0.014072831222977523
5960,C006,P047,2024-10-19,2,82.5,0.05125835415923488
5961,C026,P033,2024-10-19,7,21.0,0.007275649368780735
5962,C011,P039,2024-10-19,7,35.0,0.04572935942955728
5963,C132,P024,2024-10-19,9,11.0,0.07701022633963339
5964,C057,P046,2024-10-19,5,25.5,0.0018140191854757793
5965,C100,P010,2024-10-19,5,15.0,0.0618378623610463
5966,C067,P015,2024-10-19,4,70.0,0.03151916812804848
5967,C079,P023,2024-10-19,3,24.0,0.02360592807154335
5968,C027,P029,2024-10-19,1,40.0,0.004035810154962183
5969,C144,P035,2024-10-19,4,63.0,0.058552237038687074
5970,C118,P033,2024-10-20,5,21.0,0.013514363398862018
5971,C022,P004,2024-10-20,10,10.0,0.055730006614514695
5972,C034,P026,2024-10-20,4,22.0,0.00845520440574482
5973,C025,P021,2024-10-20,6,34.0,0.0412554772897242
5974,C098,P030,2024-10-20,9,18.0,0.09203485110645171
5975,C078,P022,2024-10-20,1,54.0,0.09662183392483036
5976,C006,P006,2024-10-20,7,25.0,0.09654156048187544
5977,C005,P036,2024-10-20,7,26.5,0.07422624904519141
5978,C110,P036,2024-10-20,9,26.5,0.05838155720683766
5979,C148,P001,2024-10-20,1,30.0,0.07348516981953888
5980,C135,P050,2024-10-20,10,17.5,0.08961808899698742
5981,C001,P043,2024-10-20,10,28.0,0.029812460279345355
5982,C002,P020,2024-10-20,3,17.0,0.03063193723873683
5983,C061,P045,2024-10-20,1,59.5,0.023801878063506456
5984,C112,P031,2024-10-20,10,37.0,0.08092656543546584
5985,C025,P042,2024-10-21,3,53.0,0.012670383347922642
5986,C138,P016,2024-10-21,3,26.0,0.050435901601859984
5987,C036,P013,2024-10-21,2,23.0,0.012904071942680907
5988,C058,P053,2024-10-21,5,22.5,0.059482755708615165
5989,C067,P026,2024-10-21,8,22.0,0.05163415717713772
5990,C122,P035,2024-10-21,6,63.0,0.09634336040946574
5991,C108,P010,2024-10-21,3,15.0,0.008566665874538405
5992,C101,P026,2024-10-21,5,22.0,0.05866837208845885
5993,C010,P037,2024-10-21,2,88.0,0.007883881007605231
5994,C031,P010,2024-10-21,7,15.0,0.03705166753021
5995,C142,P009,2024-10-21,1,36.0,0.06830766919135767
5996,C019,P041,2024-10-21,9,33.5,0.00967423930489343
5997,C097,P050,2024-10-22,3,17.5,0.014058863262364087
5998,C061,P022,2024-10-22,8,54.0,0.039242658793307496
5999,C073,P033,2024-10-22,10,21.0,0.055601061594609785
6000,C045,P001,2024-10-22,9,30.0,0.07735194374801657
6001,C065,P013,2024-10-22,5,23.0,0.026138303119388508
6002,C147,P052,2024-10-22,9,47.5,0.015607447048245626
6003,C128,P026,2024-10-22,5,22.0,0.0035121886743831768
6004,C148,P011,2024-10-22,9,32.0,0.055555811197335596
6005,C132,P053,2024-10-22,8,22.5,0.06825051551187909
6006,C124,P035,2024-10-22,8,63.0,0.0320055847830526
6007,C093,P001,2024-10-22,6,30.0,0.07311943604037352
6008,C100,P044,2024-10-23,10,10.5,0.06277660323245902
6009,C028,P024,2024-10-23,9,11.0,0.09689405036223603
6010,C074,P047,2024-10-23,5,82.5,0.06119082575101697
6011,C079,P013,2024-10-23,5,23.0,0.07859433563360989
6012,C075,P053,2024-10-23,2,22.5,0.04697274350737264
6013,C088,P025,2024-10-23,10,65.0,0.08784766644426173
6014,C090,P038,2024-10-23,9,39.0,0.04950114387984659
6015,C016,P040,2024-10-23,4,13.0,0.08279267565155224
6016,C024,P019,2024-10-23,10,38.0,0.013417984468258704
6017,C005,P032,2024-10-23,4,48.0,0.061062542708400364
6018,C115,P018,2024-10-23,8,43.0,0.047594256129105894
6019,C111,P032,2024-10-23,3,48.0,0.0028076689484984544
6020,C113,P038,2024-10-23,6,39.0,0.026395001134423824
6021,C036,P027,2024-10-23,4,85.0,0.0297265114918581
6022,C132,P003,2024-10-23,6,20.0,0.09723410305382303
6023,C089,P015,2024-10-23,7,70.0,0.0673754596866675
6024,C066,P014,2024-10-23,1,12.0,0.051932665026681195
6025,C013,P037,2024-10-23,9,88.0,0.006747760136175118
6026,C139,P053,2024-10-24,6,22.5,0.07812049595612751
6027,C146,P053,2024-10-24,2,22.5,0.09296266806377423
6028,C113,P015,2024-10-24,1,70.0,0.08877184779641069
6029,C006,P047,2024-10-24,6,82.5,0.011033965417591808
6030,C114,P017,2024-10-24,7,80.0,0.008949244028513315
6031,C026,P011,2024-10-24,2,32.0,0.0037881130615664673
6032,C078,P005,2024-10-24,6,60.0,0.03671702011059352
6033,C025,P048,2024-10-24,1,44.5,0.06377245259204793
6034,C063,P013,2024-10-24,5,23.0,0.026676153099391055
6035,C109,P027,2024-10-24,7,85.0,0.051246618717493524
6036,C076,P044,2024-10-24,9,10.5,0.07639799621790119
6037,C092,P016,2024-10-24,9,26.0,0.034226687658012615
6038,C013,P019,2024-10-24,6,38.0,0.08260491756735755
6039,C092,P014,2024-10-24,9,12.0,0.06539311918682149
6040,C054,P049,2024-10-24,7,39.5,0.021437212282109222
6041,C040,P011,2024-10-24,4,32.0,0.07378966393481884
6042,C100,P033,2024-10-24,1,21.0,0.05785538579146846
6043,C004,P018,2024-10-25,10,43.0,0.08530998452309876
6044,C057,P010,2024-10-25,3,15.0,0.04666024174930864
6045,C137,P011,2024-10-25,7,32.0,0.061549932893004894
6046,C123,P046,2024-10-25,5,25.5,0.007513976072192752
6047,C088,P010,2024-10-25,4,15.0,0.004736076250302546
6048,C022,P028,2024-10-25,9,46.0,0.09889815761946401
6049,C038,P012,2024-10-25,8,44.0,0.018906581575267215
6050,C052,P043,2024-10-25,4,28.0,0.08687592404049593
6051,C124,P046,2024-10-25,4,25.5,0.05433740519331043
6052,C044,P017,2024-10-25,2,80.0,0.08799215425927753
6053,C098,P040,2024-10-25,3,13.0,0.02205497418876097
6054,C015,P020,2024-10-25,7,17.0,0.08074127024310167
6055,C050,P043,2024-10-25,7,28.0,0.07894192707511907
6056,C127,P006,2024-10-25,5,25.0,0.032137501570394134
6057,C012,P053,2024-10-25,7,22.5,0.029098684230582372
6058,C019,P053,2024-10-25,6,22.5,0.07564269112164308
6059,C037,P038,2024-10-25,4,39.0,0.08298647962598717
6060,C122,P033,2024-10-25,10,21.0,0.07282494831695757
6061,C138,P005,2024-10-25,2,60.0,0.0970236053153532
6062,C066,P039,2024-10-25,1,35.0,0.07842666609853471
6063,C036,P041,2024-10-25,8,33.5,0.053566438338552985
6064,C090,P041,2024-10-25,3,33.5,0.07243244572463603
6065,C088,P042,2024-10-25,5,53.0,0.018003117723943685
6066,C060,P011,2024-10-26,5,32.0,0.06420187799692731
6067,C067,P041,2024-10-26,5,33.5,0.026409693214295562
6068,C089,P052,2024-10-26,4,47.5,0.07955669026645852
6069,C029,P001,2024-10-26,4,30.0,0.016549768625220153
6070,C031,P025,2024-10-26,10,65.0,0.05342509207179802
6071,C018,P029,2024-10-26,2,40.0,0.0690936739736578
6072,C003,P038,2024-10-26,9,39.0,0.09418484804231478
6073,C024,P016,2024-10-26,4,26.0,0.06300618408973051
6074,C016,P041,2024-10-26,8,33.5,0.04480946922264576
6075,C020,P012,2024-10-26,5,44.0,0.01712962029074584
6076,C040,P031,2024-10-26,2,37.0,0.09499189313751798
6077,C095,P036,2024-10-26,8,26.5,0.06320882651095744
6078,C013,P005,2024-10-26,5,60.0,0.0412522639918016
6079,C038,P016,2024-10-26,3,26.0,0.0924788248960846
6080,C038,P050,2024-10-27,1,17.5,0.023163106475629736
6081,C059,P026,2024-10-27,7,22.0,0.004623429358078024
6082,C038,P040,2024-10-27,8,13.0,0.09574615988530813
6083,C070,P013,2024-10-27,3,23.0,0.02668714846935524
6084,C061,P011,2024-10-27,2,32.0,0.036185463787488416
6085,C005,P017,2024-10-27,8,80.0,0.09182559094576924
6086,C023,P002,2024-10-27,10,50.0,0.0043333743172063515
6087,C121,P047,2024-10-27,8,82.5,0.01285831191435858
6088,C084,P041,2024-10-27,1,33.5,0.08316073217066644
6089,C011,P029,2024-10-27,2,40.0,0.0778151547179546
6090,C025,P019,2024-10-27,4,38.0,0.004120588185827445
6091,C063,P013,2024-10-27,5,23.0,0.08349760966008726
6092,C020,P036,2024-10-27,7,26.5,0.02901746529228835
6093,C060,P010,2024-10-27,10,15.0,0.03834993278806224
6094,C057,P045,2024-10-27,3,59.5,0.07885370203798457
6095,C150,P038,2024-10-27,4,39.0,0.0941504748679369
6096,C041,P033,2024-10-27,5,21.0,0.0633169674338076
6097,C136,P024,2024-10-27,10,11.0,0.09305716887328554
6098,C136,P045,2024-10-27,3,59.5,0.07335169416004565
6099,C141,P007,2024-10-28,10,90.0,0.033454699718691486
6100,C056,P023,2024-10-28,2,24.0,0.05871737202861596
6101,C022,P002,2024-10-28,7,50.0,0.04626743856363555
6102,C150,P047,2024-10-28,1,82.5,0.04186149383115051
6103,C088,P016,2024-10-28,4,26.0,0.09182105161699439
6104,C091,P048,2024-10-28,3,44.5,0.021810082606433447
6105,C069,P001,2024-10-28,2,30.0,0.042118901025397594
6106,C036,P024,2024-10-28,6,11.0,0.08445385952853349
6107,C026,P038,2024-10-28,3,39.0,0.027016085535033454
6108,C020,P004,2024-10-28,4,10.0,0.04778166684386941
6109,C081,P048,2024-10-28,2,44.5,0.09765368546380142
6110,C079,P035,2024-10-28,1,63.0,0.05328250848134045
6111,C071,P036,2024-10-28,10,26.5,0.05288589704490659
6112,C041,P027,2024-10-28,10,85.0,0.0487924429607822
6113,C071,P022,2024-10-28,7,54.0,0.061433220153852025
6114,C110,P022,2024-10-28,8,54.0,0.020131681044299268
6115,C134,P020,2024-10-28,5,17.0,0.020592257306841024
6116,C014,P044,2024-10-28,9,10.5,0.0915086193430058
6117,C053,P007,2024-10-29,6,90.0,0.027695648080310442
6118,C004,P022,2024-10-29,9,54.0,0.03832588593618846
6119,C120,P036,2024-10-29,7,26.5,0.057977895186996524
6120,C047,P032,2024-10-29,3,48.0,0.03415353099658336
6121,C061,P020,2024-10-29,2,17.0,0.07183259066096508
6122,C077,P045,2024-10-29,6,59.5,0.024398966042908466
6123,C021,P013,2024-10-29,8,23.0,0.04820617259840121
6124,C011,P002,2024-10-29,1,50.0,0.030210497820981976
6125,C059,P018,2024-10-29,10,43.0,0.06087374710022713
6126,C103,P035,2024-10-29,4,63.0,0.07884635587243737
6127,C047,P004,2024-10-29,6,10.0,0.0570394751025206
6128,C009,P008,2024-10-29,5,40.0,0.06535887793820329
6129,C037,P030,2024-10-29,5,18.0,0.06245017954013651
6130,C086,P007,2024-10-29,9,90.0,0.04259952557113618
6131,C125,P026,2024-10-29,6,22.0,0.03644017923422545
6132,C094,P018,2024-10-29,7,43.0,0.02639748959086734
6133,C070,P024,2024-10-29,7,11.0,0.048245645887257854
6134,C039,P049,2024-10-29,5,39.5,0.02564620701843904
6135,C087,P030,2024-10-29,5,18.0,0.014355571872778083
6136,C096,P043,2024-10-30,7,28.0,0.02551743842119049
6137,C032,P028,2024-10-30,7,46.0,0.035072473508388116
6138,C044,P028,2024-10-30,7,46.0,0.0617335967152891
6139,C094,P037,2024-10-30,4,88.0,0.08385146759844887
6140,C019,P050,2024-10-30,5,17.5,0.0752801193081783
6141,C040,P040,2024-10-30,5,13.0,0.029150404921242545
6142,C059,P008,2024-10-30,5,40.0,0.06397608443620141
6143,C135,P052,2024-10-30,9,47.5,0.018550113648549648
6144,C006,P022,2024-10-30,4,54.0,0.048205326888807215
6145,C097,P006,2024-10-30,2,25.0,0.059265779484352514
6146,C053,P010,2024-10-30,9,15.0,0.05833208259787364
6147,C023,P023,2024-10-30,4,24.0,0.05503820449442816
6148,C044,P050,2024-10-30,7,17.5,0.03243970207084047
6149,C049,P028,2024-10-30,5,46.0,0.06433849200802626
6150,C004,P019,2024-10-30,7,38.0,0.04789721524446797
6151,C130,P024,2024-10-30,9,11.0,0.05203048799114605
6152,C053,P049,2024-10-31,5,39.5,0.061485380990254704
6153,C011,P027,2024-10-31,2,85.0,0.029584663759626185
6154,C064,P016,2024-10-31,2,26.0,0.08206838630449237
6155,C075,P015,2024-10-31,1,70.0,0.047638932151717876
6156,C111,P011,2024-10-31,1,32.0,0.006152613236885074
6157,C074,P008,2024-10-31,2,40.0,0.07427510299971654
6158,C149,P033,2024-10-31,4,21.0,0.041120265800097304
6159,C026,P029,2024-10-31,10,40.0,0.07699439230760428
6160,C057,P034,2024-10-31,7,9.5,0.022391748986821502
6161,C095,P012,2024-10-31,3,44.0,0.050293149657346325
6162,C103,P036,2024-10-31,2,26.5,0.07251158331902421
6163,C036,P022,2024-10-31,2,54.0,0.0327673774498029
6164,C105,P014,2024-10-31,9,12.0,0.06880832607111946
6165,C062,P023,2024-10-31,9,24.0,0.08222852454403476
6166,C119,P032,2024-10-31,8,48.0,0.0658133535927353
6167,C065,P011,2024-10-31,6,32.0,0.07031346384863073
6168,C051,P044,2024-10-31,7,10.5,0.02057620265541085
6169,C150,P030,2024-11-01,10,18.0,0.05686784327410182
6170,C129,P017,2024-11-01,5,80.0,0.0057664524149045665
6171,C053,P027,2024-11-01,8,85.0,0.010636046552964573
6172,C032,P007,2024-11-01,4,90.0,0.042256073421280065
6173,C044,P020,2024-11-01,3,17.0,0.07712540618746173
6174,C022,P031,2024-11-01,1,37.0,0.036110179445584555
6175,C022,P021,2024-11-01,8,34.0,0.06333417589669954
6176,C098,P033,2024-11-01,1,21.0,0.04227141003800634
6177,C006,P028,2024-11-01,9,46.0,0.05321587506489646
6178,C095,P049,2024-11-01,1,39.5,0.03289157751768991
6179,C108,P010,2024-11-01,7,15.0,0.09266695673223652
6180,C112,P005,2024-11-01,3,60.0,0.03408948963793881
6181,C037,P030,2024-11-02,10,18.0,0.05031536757954213
6182,C045,P018,2024-11-02,4,43.0,0.005820639589690047
6183,C065,P010,2024-11-02,8,15.0,0.08479619022248996
6184,C133,P032,2024-11-02,8,48.0,0.027861478915181193
6185,C102,P030,2024-11-02,1,18.0,0.08518138477865658
6186,C087,P046,2024-11-02,3,25.5,0.06577766167549595
6187,C045,P046,2024-11-02,2,25.5,0.023044898352177226
6188,C091,P041,2024-11-02,5,33.5,0.051267376478697585
6189,C077,P017,2024-11-02,4,80.0,0.023400093080864916
6190,C095,P038,2024-11-02,5,39.0,0.013820668529611946
6191,C140,P008,2024-11-02,6,40.0,0.05439669740938796
6192,C082,P012,2024-11-02,9,44.0,0.04573715766106833
6193,C134,P015,2024-11-02,4,70.0,0.030491672255546
6194,C101,P053,2024-11-02,5,22.5,0.07329766098946011
6195,C050,P011,2024-11-02,5,32.0,0.04982643864787378
6196,C062,P028,2024-11-02,3,46.0,0.08968543970068894
6197,C148,P049,2024-11-02,1,39.5,0.06883770966313911
6198,C041,P025,2024-11-02,2,65.0,0.008933040333926268
6199,C037,P044,2024-11-03,4,10.5,0.006259247577672867
6200,C011,P042,2024-11-03,3,53.0,0.0672493394642761
6201,C092,P038,2024-11-03,3,39.0,0.03216129185164779
6202,C069,P042,2024-11-03,8,53.0,0.02770942390995758
6203,C115,P027,2024-11-03,10,85.0,0.050172510941884685
6204,C050,P020,2024-11-03,7,17.0,0.07218482240203589
6205,C007,P024,2024-11-03,5,11.0,0.08860662173635492
6206,C072,P047,2024-11-03,6,82.5,0.08081706635079587
6207,C007,P049,2024-11-03,6,39.5,0.023635217528302322
6208,C117,P020,2024-11-03,3,17.0,0.05641843149464785
6209,C138,P040,2024-11-04,7,13.0,0.08496281705721413
6210,C009,P005,2024-11-04,9,60.0,0.028251747969381014
6211,C115,P003,2024-11-04,2,20.0,0.015023970563162292
6212,C061,P010,2024-11-04,8,15.0,0.03590979779245525
6213,C023,P020,2024-11-04,3,17.0,0.07228601242763169
6214,C082,P008,2024-11-04,4,40.0,0.07502198569311073
6215,C121,P020,2024-11-04,6,17.0,0.045948845702868724
6216,C014,P016,2024-11-04,7,26.0,0.03813028958066849
6217,C120,P006,2024-11-04,8,25.0,0.05396215736748775
6218,C121,P053,2024-11-04,5,22.5,0.09875267517936802
6219,C098,P021,2024-11-04,1,34.0,0.06255846763370014
6220,C126,P021,2024-11-04,9,34.0,0.06439968523938823
6221,C044,P014,2024-11-04,4,12.0,0.07181821474258072
6222,C125,P001,2024-11-04,7,30.0,0.039471639782469814
6223,C064,P032,2024-11-04,2,48.0,0.0053803529697789565
6224,C019,P043,2024-11-04,3,28.0,0.09611208215166242
6225,C071,P043,2024-11-04,4,28.0,0.03428276498781637
6226,C073,P009,2024-11-04,9,36.0,0.06659939446458511
6227,C145,P021,2024-11-04,8,34.0,0.088934699482422
6228,C127,P039,2024-11-04,2,35.0,0.07234529413568361
6229,C007,P036,2024-11-04,5,26.5,0.07068329868917893
6230,C055,P051,2024-11-05,6,31.5,0.06203290233076676
6231,C011,P053,2024-11-05,6,22.5,0.05401954815540786
6232,C017,P006,2024-11-05,9,25.0,0.059778635139280216
6233,C100,P018,2024-11-05,3,43.0,0.09936843624471102
6234,C071,P036,2024-11-05,1,26.5,0.08892574105199558
6235,C147,P018,2024-11-05,9,43.0,0.024559879312068145
6236,C049,P010,2024-11-05,9,15.0,0.04680641137977283
6237,C046,P053,2024-11-05,5,22.5,0.06901072179655618
6238,C119,P006,2024-11-05,5,25.0,0.02184941864291533
6239,C033,P040,2024-11-05,7,13.0,0.055299569023434414
6240,C117,P051,2024-11-05,7,31.5,0.0231398065391189
6241,C066,P036,2024-11-05,10,26.5,0.02828290765320538
6242,C018,P009,2024-11-05,2,36.0,0.015043906354545911
6243,C104,P022,2024-11-05,8,54.0,0.01082586629463611
6244,C032,P016,2024-11-05,2,26.0,0.01484024487763831
6245,C143,P042,2024-11-05,6,53.0,0.08525367441789805
6246,C034,P029,2024-11-05,3,40.0,0.05301493755711911
6247,C069,P013,2024-11-06,1,23.0,0.06627420458686249
6248,C009,P002,2024-11-06,2,50.0,0.04630484414907641
6249,C021,P040,2024-11-06,1,13.0,0.08875287634568882
6250,C002,P028,2024-11-06,10,46.0,0.0930280661592968
6251,C100,P050,2024-11-06,1,17.5,0.06664131362960311
6252,C048,P052,2024-11-06,7,47.5,0.003433826272284546
6253,C139,P044,2024-11-06,8,10.5,0.03622799011521518
6254,C102,P021,2024-11-06,8,34.0,0.0323305004648296
6255,C003,P022,2024-11-06,6,54.0,0.07589698934627381
6256,C032,P052,2024-11-06,2,47.5,0.028148556890969047
6257,C119,P019,2024-11-06,3,38.0,0.07674947495081423
6258,C122,P042,2024-11-06,4,53.0,0.02035357072693618
6259,C070,P004,2024-11-06,5,10.0,0.09386859389057658
6260,C091,P003,2024-11-07,6,20.0,0.028566162962634825
6261,C039,P027,2024-11-07,5,85.0,0.05691601048701842
6262,C020,P020,2024-11-07,3,17.0,0.0014921650440437807
6263,C015,P049,2024-11-07,3,39.5,0.09277488355177439
6264,C130,P052,2024-11-07,2,47.5,0.07583805827131378
6265,C054,P045,2024-11-07,3,59.5,0.0020678842284365894
6266,C024,P007,2024-11-07,6,90.0,0.06433152600000938
6267,C093,P051,2024-11-07,10,31.5,0.07587331333651534
6268,C106,P001,2024-11-07,10,30.0,0.03881170516765752
6269,C143,P031,2024-11-07,5,37.0,0.058516573385950024
6270,C102,P012,2024-11-07,6,44.0,0.038757045525687574
6271,C029,P006,2024-11-07,9,25.0,0.02849439709135744
6272,C042,P010,2024-11-07,10,15.0,0.06569469286955641
6273,C018,P039,2024-11-07,7,35.0,0.09858513753278926
6274,C028,P039,2024-11-07,10,35.0,0.011082761042261592
6275,C138,P022,2024-11-07,7,54.0,0.008165817179989465
6276,C106,P045,2024-11-07,4,59.5,0.03463290517119727
6277,C134,P042,2024-11-07,3,53.0,0.04419947697645774
6278,C028,P006,2024-11-08,2,25.0,0.019264459651013865
6279,C063,P023,2024-11-08,9,24.0,0.06714293272640004
6280,C093,P041,2024-11-08,7,33.5,0.013938458472790738
6281,C004,P042,2024-11-08,4,53.0,0.05855597231182416
6282,C006,P029,2024-11-08,1,40.0,0.08894507818477282
6283,C031,P012,2024-11-08,5,44.0,0.05782126272940107
6284,C037,P014,2024-11-08,10,12.0,0.08170111221236923
6285,C014,P024,2024-11-08,2,11.0,0.05209766602137286
6286,C084,P030,2024-11-08,2,18.0,0.07031376152835205
6287,C121,P010,2024-11-08,6,15.0,0.08699544643464036
6288,C001,P032,2024-11-08,8,48.0,0.006767028787447416
6289,C021,P040,2024-11-08,5,13.0,0.09128111188750439
6290,C100,P003,2024-11-08,7,20.0,0.024923679822099046
6291,C089,P040,2024-11-08,10,13.0,0.011317440538830426
6292,C112,P020,2024-11-08,10,17.0,0.0033942401299021045
6293,C119,P031,2024-11-08,6,37.0,0.0815668391281197
6294,C035,P050,2024-11-08,9,17.5,0.02965568811782995
6295,C031,P020,2024-11-08,3,17.0,0.07445614316978817
6296,C001,P015,2024-11-08,5,70.0,0.04118656772246987
6297,C023,P014,2024-11-08,10,12.0,0.08833547970460913
6298,C087,P009,2024-11-08,1,36.0,0.06935879767611274
6299,C007,P001,2024-11-09,9,30.0,0.060822910808278834
6300,C051,P047,2024-11-09,3,82.5,0.045218104209223675
6301,C142,P039,2024-11-09,1,35.0,0.040009289681904515
6302,C008,P031,2024-11-09,2,37.0,0.04537119022726232
6303,C118,P011,2024-11-09,2,32.0,0.028065013875480695
6304,C051,P036,2024-11-09,8,26.5,0.04032199721106442
6305,C072,P037,2024-11-09,6,88.0,0.030796436091802794
6306,C032,P018,2024-11-09,10,43.0,0.07651641268402866
6307,C046,P037,2024-11-09,1,88.0,0.006167862776453115
6308,C101,P051,2024-11-09,6,31.5,0.05215885146141972
6309,C006,P053,2024-11-09,3,22.5,0.03390066027974228
6310,C081,P009,2024-11-09,5,36.0,0.049015239628922194
6311,C123,P032,2024-11-09,9,48.0,0.03711688875714247
6312,C020,P037,2024-11-09,7,88.0,0.0949338164975564
6313,C076,P030,2024-11-09,8,18.0,0.07284772035170259
6314,C087,P039,2024-11-09,3,35.0,0.08100895091134734
6315,C007,P019,2024-11-10,3,38.0,0.09124280199719194
6316,C035,P004,2024-11-10,5,10.0,0.0406980403054698
6317,C105,P040,2024-11-10,7,13.0,0.023192037995670534
6318,C083,P010,2024-11-10,2,15.0,0.05191682492461755
6319,C095,P050,2024-11-10,9,17.5,0.04498870052677267
6320,C062,P003,2024-11-10,8,20.0,0.09140141914956249
6321,C091,P029,2024-11-10,5,40.0,0.05840719506827561
6322,C035,P046,2024-11-10,5,25.5,0.018624809130837704
6323,C094,P015,2024-11-10,4,70.0,0.029817225629063283
6324,C150,P006,2024-11-10,7,25.0,0.053944705419045884
6325,C145,P038,2024-11-10,10,39.0,0.05332491599213906
6326,C008,P017,2024-11-10,4,80.0,0.02392743943120177
6327,C067,P017,2024-11-10,5,80.0,0.002749848272636402
6328,C103,P051,2024-11-10,10,31.5,0.0009890943070832937
6329,C123,P026,2024-11-10,5,22.0,0.09339265510250334
6330,C089,P037,2024-11-10,6,88.0,0.09244758828985361
6331,C122,P053,2024-11-10,5,22.5,0.042615921250400604
6332,C001,P049,2024-11-10,9,39.5,0.004337173016993601
6333,C106,P043,2024-11-10,10,28.0,0.0020220887689039293
6334,C078,P031,2024-11-11,3,37.0,0.010711949297812585
6335,C083,P009,2024-11-11,7,36.0,0.04957152826392729
6336,C068,P025,2024-11-11,8,65.0,0.0502909968577014
6337,C032,P021,2024-11-11,2,34.0,0.07915880782087745
6338,C006,P032,2024-11-11,9,48.0,0.024818137058429415
6339,C117,P018,2024-11-11,4,43.0,0.03294388950442149
6340,C109,P050,2024-11-11,4,17.5,0.07938756427925989
6341,C080,P045,2024-11-11,9,59.5,0.056662617175199076
6342,C112,P039,2024-11-11,6,35.0,0.04396757398313106
6343,C140,P022,2024-11-11,1,54.0,0.08434642914378401
6344,C056,P028,2024-11-12,6,46.0,0.020730952894222467
6345,C086,P017,2024-11-12,5,80.0,0.08199202894419716
6346,C007,P011,2024-11-12,9,32.0,0.02973324107757226
6347,C139,P014,2024-11-12,7,12.0,0.03653845336465039
6348,C019,P011,2024-11-12,8,32.0,0.0816310035970745
6349,C014,P027,2024-11-12,9,85.0,0.0949791841747184
6350,C077,P003,2024-11-12,10,20.0,0.01862767815449994
